id,file_name,frame_num,seq_id,width,height,corrupt,location,seq_num_frames,datetime,full_path,annotation_id,category_id,season,subject_id,count,standing,resting,moving,interacting,young_present,species_name
S4/T12/T12_R2/S4_T12_R2_IMAG1242,S4/T12/T12_R2/S4_T12_R2_IMAG1242.JPG,3,SER_S4#T12#2#474,2048,1536,False,T12,3,2012-04-19 09:07:27,../data/serengeti/images/S4_T12_R2_IMAG1242.JPG,1e8b2ca2-91f8-11e9-9f31-000d3a198845,5,S4,ASG000do1l,4,0.18,0.0,0.76,0.0,0.0,zebra
S6/U10/U10_R2/S6_U10_R2_IMAG1018,S6/U10/U10_R2/S6_U10_R2_IMAG1018.JPG,1,SER_S6#U10#2#402,2048,1536,False,U10,3,2013-04-10 09:20:48,../data/serengeti/images/S6_U10_R2_IMAG1018.JPG,27ef326f-91f8-11e9-aeba-000d3a198845,5,S6,ASG0011rh5,3,0.14,0.0,0.91,0.0,0.0,zebra
S5/M09/M09_R3/S5_M09_R3_IMAG0661,S5/M09/M09_R3/S5_M09_R3_IMAG0661.JPG,2,SER_S5#M09#3#260,2048,1536,False,M09,3,2012-11-08 15:06:07,../data/serengeti/images/S5_M09_R3_IMAG0661.JPG,22800c58-91f8-11e9-a65f-000d3a198845,5,S5,ASG000rh8l,1,0.0,0.0,1.0,0.0,0.0,zebra
S2/G13/G13_R1/S2_G13_R1_PICT0231,S2/G13/G13_R1/S2_G13_R1_PICT0231.JPG,2,SER_S2#G13#1#78,2048,1536,False,G13,3,2011-02-24 06:09:24,../data/serengeti/images/S2_G13_R1_PICT0231.JPG,1593a4d5-91f8-11e9-bdc7-000d3a198845,5,S2,ASG0005fxt,1,0.92,0.0,0.08,0.0,0.0,zebra
S5/G07/G07_R4/S5_G07_R4_IMAG0435,S5/G07/G07_R4/S5_G07_R4_IMAG0435.JPG,1,SER_S5#G07#4#147,2560,1920,False,G07,3,2012-11-23 16:46:21,../data/serengeti/images/S5_G07_R4_IMAG0435.JPG,20dff0ca-91f8-11e9-8588-000d3a198845,5,S5,ASG000pf9l,4,0.6,0.0,0.9,0.0,0.0,zebra
S5/M13/M13_R3/S5_M13_R3_IMAG1237,S5/M13/M13_R3/S5_M13_R3_IMAG1237.JPG,1,SER_S5#M13#3#421,2048,1536,False,M13,3,2012-10-19 06:33:17,../data/serengeti/images/S5_M13_R3_IMAG1237.JPG,22beeb9e-91f8-11e9-8277-000d3a198845,5,S5,ASG000rqpz,4,0.25,0.0,0.08,0.0,0.0,zebra
S3/Q05/Q05_R1/S3_Q05_R1_IMAG0692,S3/Q05/Q05_R1/S3_Q05_R1_IMAG0692.JPG,2,SER_S3#Q05#1#253,2048,1536,False,Q05,3,2011-10-18 08:54:44,../data/serengeti/images/S3_Q05_R1_IMAG0692.JPG,1a8b2855-91f8-11e9-a371-000d3a198845,5,S3,ASG0009dvj,2,0.75,0.0,0.08,0.0,0.08,zebra
S5/I02/I02_R2/S5_I02_R2_IMAG0143,S5/I02/I02_R2/S5_I02_R2_IMAG0143.JPG,2,SER_S5#I02#2#71,2048,1536,False,I02,3,2012-09-04 10:11:11,../data/serengeti/images/S5_I02_R2_IMAG0143.JPG,21537497-91f8-11e9-9066-000d3a198845,5,S5,ASG000q1l6,2,0.27,0.0,0.73,0.0,0.0,zebra
S5/C09/C09_R3/S5_C09_R3_IMAG2796,S5/C09/C09_R3/S5_C09_R3_IMAG2796.JPG,2,SER_S5#C09#3#1183,2048,1536,False,C09,3,2012-12-04 17:52:25,../data/serengeti/images/S5_C09_R3_IMAG2796.JPG,1f5be919-91f8-11e9-9b7f-000d3a198845,5,S5,ASG000njnn,1,0.0,0.0,1.0,0.0,0.0,zebra
S4/D02/D02_R1/S4_D02_R1_IMAG2365,S4/D02/D02_R1/S4_D02_R1_IMAG2365.JPG,2,SER_S4#D02#1#806,2048,1536,False,D02,3,2012-02-17 13:11:38,../data/serengeti/images/S4_D02_R1_IMAG2365.JPG,1b784793-91f8-11e9-a712-000d3a198845,5,S4,ASG000bcal,1,1.0,0.0,0.0,0.0,0.0,zebra
S5/T09/T09_R4/S5_T09_R4_IMAG0562,S5/T09/T09_R4/S5_T09_R4_IMAG0562.JPG,3,SER_S5#T09#4#210,2048,1536,False,T09,3,2012-12-17 08:30:03,../data/serengeti/images/S5_T09_R4_IMAG0562.JPG,243d9d9f-91f8-11e9-9768-000d3a198845,5,S5,ASG000tf8u,1,0.0,0.0,0.9,0.0,0.0,zebra
S2/E02/E02_R5/S2_E02_R5_PICT0089,S2/E02/E02_R5/S2_E02_R5_PICT0089.JPG,1,SER_S2#E02#5#31,2048,1536,False,E02,3,2011-07-07 12:58:34,../data/serengeti/images/S2_E02_R5_PICT0089.JPG,1492fd04-91f8-11e9-8e1d-000d3a198845,5,S2,ASG0004cey,1,0.77,0.08,0.15,0.0,0.0,zebra
S4/C12/C12_R1/S4_C12_R1_IMAG0780,S4/C12/C12_R1/S4_C12_R1_IMAG0780.JPG,1,SER_S4#C12#1#298,2048,1536,False,C12,3,2012-02-09 07:34:25,../data/serengeti/images/S4_C12_R1_IMAG0780.JPG,1b568e8f-91f8-11e9-8989-000d3a198845,5,S4,ASG000f0fg,2,0.0,0.0,1.0,0.0,0.0,zebra
S6/S12/S12_R1/S6_S12_R1_IMAG2360,S6/S12/S12_R1/S6_S12_R1_IMAG2360.JPG,2,SER_S6#S12#1#791,2048,1536,False,S12,3,2012-05-08 09:19:05,../data/serengeti/images/S6_S12_R1_IMAG2360.JPG,27a97766-91f8-11e9-99f8-000d3a198845,5,S6,ASG0011ftm,3,0.22,0.0,0.89,0.11,0.0,zebra
S5/E04/E04_R1/S5_E04_R1_IMAG0696,S5/E04/E04_R1/S5_E04_R1_IMAG0696.JPG,2,SER_S5#E04#1#258,2048,1536,False,E04,3,2012-06-18 10:33:04,../data/serengeti/images/S5_E04_R1_IMAG0696.JPG,201f148f-91f8-11e9-909a-000d3a198845,5,S5,ASG000oi2j,3,0.7,0.1,0.3,0.0,0.0,zebra
S4/C10/C10_R1/S4_C10_R1_IMAG0461,S4/C10/C10_R1/S4_C10_R1_IMAG0461.JPG,2,SER_S4#C10#1#228,2048,1536,False,C10,3,2012-02-08 08:13:49,../data/serengeti/images/S4_C10_R1_IMAG0461.JPG,1b4be019-91f8-11e9-96b4-000d3a198845,5,S4,ASG000bgqm,6,0.36,0.0,0.14,0.0,0.0,zebra
S4/F03/F03_R1/S4_F03_R1_IMAG0580,S4/F03/F03_R1/S4_F03_R1_IMAG0580.JPG,2,SER_S4#F03#1#223,2048,1536,False,F03,3,2012-02-19 18:43:01,../data/serengeti/images/S4_F03_R1_IMAG0580.JPG,1c0d5a1c-91f8-11e9-847a-000d3a198845,5,S4,ASG000elwc,6,0.32,0.11,0.95,0.05,0.0,zebra
S3/F05/F05_R12/S3_F05_R12_IMAG0267,S3/F05/F05_R12/S3_F05_R12_IMAG0267.JPG,3,SER_S3#F05#12#110,2048,1536,False,F05,3,2011-11-16 16:03:47,../data/serengeti/images/S3_F05_R12_IMAG0267.JPG,189831f9-91f8-11e9-adb9-000d3a198845,5,S3,ASG00098lg,1,1.0,0.0,0.08,0.0,0.0,zebra
S5/D02/D02_R1/S5_D02_R1_IMAG1912,S5/D02/D02_R1/S5_D02_R1_IMAG1912.JPG,2,SER_S5#D02#1#725,2048,1536,False,D02,3,2012-07-02 12:25:15,../data/serengeti/images/S5_D02_R1_IMAG1912.JPG,1f88c584-91f8-11e9-821e-000d3a198845,5,S5,ASG000nqou,6,1.0,0.0,0.07,0.0,0.14,zebra
S5/H01/H01_R1/S5_H01_R1_IMAG0148,S5/H01/H01_R1/S5_H01_R1_IMAG0148.JPG,2,SER_S5#H01#1#70,2048,1536,False,H01,3,2012-06-26 06:57:39,../data/serengeti/images/S5_H01_R1_IMAG0148.JPG,20f0e0bc-91f8-11e9-abf1-000d3a198845,5,S5,ASG000pl1s,5,0.4,0.0,0.2,0.0,0.0,zebra
S5/I02/I02_R2/S5_I02_R2_IMAG0473,S5/I02/I02_R2/S5_I02_R2_IMAG0473.JPG,3,SER_S5#I02#2#188,2048,1536,False,I02,3,2012-09-18 09:50:24,../data/serengeti/images/S5_I02_R2_IMAG0473.JPG,215410d9-91f8-11e9-aba4-000d3a198845,5,S5,ASG000q1ok,1,0.22,0.0,0.0,0.0,0.0,zebra
S2/H08/H08_R3/S2_H08_R3_IMAG0125,S2/H08/H08_R3/S2_H08_R3_IMAG0125.JPG,2,SER_S2#H08#3#42,2048,1536,False,H08,3,2011-05-23 16:37:47,../data/serengeti/images/S2_H08_R3_IMAG0125.JPG,15d78b41-91f8-11e9-94e6-000d3a198845,5,S2,ASG0005nas,11-50,0.64,0.0,0.27,0.0,0.0,zebra
S3/O10/O10_R11/S3_O10_R11_IMAG0565,S3/O10/O10_R11/S3_O10_R11_IMAG0565.JPG,3,SER_S3#O10#11#191,2048,1536,False,O10,3,2011-11-02 14:33:28,../data/serengeti/images/S3_O10_R11_IMAG0565.JPG,1a6bb976-91f8-11e9-87a0-000d3a198845,5,S3,ASG0008olw,7,1.0,0.0,0.09,0.0,0.0,zebra
S3/K12/K12_R12/S3_K12_R12_IMAG0295,S3/K12/K12_R12/S3_K12_R12_IMAG0295.JPG,2,SER_S3#K12#12#108,2048,1536,False,K12,3,2011-11-22 12:19:32,../data/serengeti/images/S3_K12_R12_IMAG0295.JPG,19e8cd42-91f8-11e9-bdf5-000d3a198845,5,S3,ASG000aezy,1,0.1,0.0,0.9,0.0,0.0,zebra
S4/C12/C12_R1/S4_C12_R1_IMAG2204,S4/C12/C12_R1/S4_C12_R1_IMAG2204.JPG,2,SER_S4#C12#1#819,2048,1536,False,C12,3,2012-03-23 10:17:37,../data/serengeti/images/S4_C12_R1_IMAG2204.JPG,1b58d8a8-91f8-11e9-8323-000d3a198845,5,S4,ASG000f0jh,1,0.05,0.0,0.95,0.0,0.0,zebra
S5/P03/P03_R3/S5_P03_R3_IMAG3504,S5/P03/P03_R3/S5_P03_R3_IMAG3504.JPG,3,SER_S5#P03#3#1604,2048,1536,False,P03,3,2012-11-19 10:22:39,../data/serengeti/images/S5_P03_R3_IMAG3504.JPG,235fe509-91f8-11e9-aff4-000d3a198845,5,S5,ASG000sggs,2,0.9,0.0,0.1,0.0,0.0,zebra
S5/Q04/Q04_R3/S5_Q04_R3_IMAG0509,S5/Q04/Q04_R3/S5_Q04_R3_IMAG0509.JPG,1,SER_S5#Q04#3#237,2048,1536,False,Q04,1,2012-11-25 06:02:38,../data/serengeti/images/S5_Q04_R3_IMAG0509.JPG,23b5ce87-91f8-11e9-840a-000d3a198845,5,S5,ASG000suek,2,0.3,0.0,0.0,0.0,0.0,zebra
S5/H04/H04_R1/S5_H04_R1_IMAG0271,S5/H04/H04_R1/S5_H04_R1_IMAG0271.JPG,1,SER_S5#H04#1#104,2048,1536,False,H04,1,2012-06-21 20:01:49,../data/serengeti/images/S5_H04_R1_IMAG0271.JPG,2102952d-91f8-11e9-8e4f-000d3a198845,5,S5,ASG000po54,2,0.1,0.0,0.9,0.1,0.0,zebra
S2/F05/F05_R1/S2_F05_R1_IMAG1336,S2/F05/F05_R1/S2_F05_R1_IMAG1336.JPG,1,SER_S2#F05#1#462,2048,1536,False,F05,3,2011-04-27 09:16:55,../data/serengeti/images/S2_F05_R1_IMAG1336.JPG,14f9ace1-91f8-11e9-9c99-000d3a198845,5,S2,ASG0004sf8,6,0.2,0.0,0.5,0.1,0.7,zebra
S4/D02/D02_R1/S4_D02_R1_IMAG1811,S4/D02/D02_R1/S4_D02_R1_IMAG1811.JPG,3,SER_S4#D02#1#621,2048,1536,False,D02,3,2012-02-17 08:36:42,../data/serengeti/images/S4_D02_R1_IMAG1811.JPG,1b77363c-91f8-11e9-9de0-000d3a198845,5,S4,ASG000bcib,4,0.04,0.0,1.0,0.0,0.37,zebra
S4/B07/B07_R1/S4_B07_R1_IMAG0376,S4/B07/B07_R1/S4_B07_R1_IMAG0376.JPG,3,SER_S4#B07#1#126,2048,1536,False,B07,3,2012-01-03 10:04:36,../data/serengeti/images/S4_B07_R1_IMAG0376.JPG,1b003130-91f8-11e9-b932-000d3a198845,15,S4,ASG000c7up,1,0.79,0.0,0.38,0.0,0.0,buffalo
S2/F02/F02_R1/S2_F02_R1_IMAG0353,S2/F02/F02_R1/S2_F02_R1_IMAG0353.JPG,2,SER_S2#F02#1#122,2048,1536,False,F02,3,2011-03-23 15:21:40,../data/serengeti/images/S2_F02_R1_IMAG0353.JPG,14e33ee1-91f8-11e9-8e27-000d3a198845,15,S2,ASG0004pnw,1,0.0,0.0,1.0,0.0,0.18,buffalo
S6/J04/J04_R1/S6_J04_R1_IMAG0171,S6/J04/J04_R1/S6_J04_R1_IMAG0171.JPG,1,SER_S6#J04#1#63,2048,1536,False,J04,3,2012-12-30 12:15:34,../data/serengeti/images/S6_J04_R1_IMAG0171.JPG,264b6c8a-91f8-11e9-9f7d-000d3a198845,15,S6,ASG000ztke,1,0.26,0.02,0.93,0.0,0.0,buffalo
S6/K03/K03_R2/S6_K03_R2_IMAG0906,S6/K03/K03_R2/S6_K03_R2_IMAG0906.JPG,1,SER_S6#K03#2#352,2048,1536,False,K03,3,2013-03-16 07:56:51,../data/serengeti/images/S6_K03_R2_IMAG0906.JPG,2670598a-91f8-11e9-a574-000d3a198845,15,S6,ASG000zzli,2,0.4,0.0,0.9,0.0,0.0,buffalo
S1/D02/D02_R1/S1_D02_R1_PICT1589,S1/D02/D02_R1/S1_D02_R1_PICT1589.JPG,1,SER_S1#D02#1#529,2048,1536,False,D02,3,2010-10-06 09:41:08,../data/serengeti/images/S1_D02_R1_PICT1589.JPG,112a0888-91f8-11e9-be34-000d3a198845,15,S1,ASG0002tf1,11-50,0.92,0.67,0.33,0.17,0.08,buffalo
S4/F05/F05_R2/S4_F05_R2_IMAG0049,S4/F05/F05_R2/S4_F05_R2_IMAG0049.JPG,1,SER_S4#F05#2#27,2048,1536,False,F05,1,2012-02-17 21:22:15,../data/serengeti/images/S4_F05_R2_IMAG0049.JPG,1c115312-91f8-11e9-b9d5-000d3a198845,15,S4,ASG000cc39,1,0.62,0.29,0.1,0.0,0.0,buffalo
S3/H13/H13_R11/S3_H13_R11_IMAG0361,S3/H13/H13_R11/S3_H13_R11_IMAG0361.JPG,2,SER_S3#H13#11#162,2048,1536,False,H13,3,2011-10-04 06:55:31,../data/serengeti/images/S3_H13_R11_IMAG0361.JPG,1928feff-91f8-11e9-84f3-000d3a198845,15,S3,ASG00086uu,11-50,0.13,0.0,0.53,0.0,0.0,buffalo
S5/B13/B13_R1/S5_B13_R1_IMAG0461,S5/B13/B13_R1/S5_B13_R1_IMAG0461.JPG,1,SER_S5#B13#1#178,2048,1536,False,B13,3,2012-06-19 14:54:55,../data/serengeti/images/S5_B13_R1_IMAG0461.JPG,1f11c212-91f8-11e9-907d-000d3a198845,15,S5,ASG000mun8,9,0.3,0.1,0.9,0.0,0.8,buffalo
S3/B04/B04_R11/S3_B04_R11_IMAG0313,S3/B04/B04_R11/S3_B04_R11_IMAG0313.JPG,2,SER_S3#B04#11#165,2048,1536,False,B04,3,2011-10-28 17:30:30,../data/serengeti/images/S3_B04_R11_IMAG0313.JPG,1800ab76-91f8-11e9-87d5-000d3a198845,15,S3,ASG0007w2h,5,0.17,0.0,0.33,0.0,0.0,buffalo
S4/F05/F05_R1/S4_F05_R1_IMAG0192,S4/F05/F05_R1/S4_F05_R1_IMAG0192.JPG,1,SER_S4#F05#1#68,2048,1536,False,F05,3,2012-01-24 10:21:14,../data/serengeti/images/S4_F05_R1_IMAG0192.JPG,1c112c4e-91f8-11e9-a032-000d3a198845,15,S4,ASG000cbuu,2,0.23,0.0,0.92,0.0,0.0,buffalo
S5/F02/F02_R2/S5_F02_R2_IMAG0069,S5/F02/F02_R2/S5_F02_R2_IMAG0069.JPG,3,SER_S5#F02#2#33,2048,1536,False,F02,3,2012-08-04 10:18:50,../data/serengeti/images/S5_F02_R2_IMAG0069.JPG,207f0bfd-91f8-11e9-8cde-000d3a198845,15,S5,ASG000oyi8,7,0.9,0.0,0.8,0.0,0.6,buffalo
S2/J10/J10_R1/S2_J10_R1_IMAG0136,S2/J10/J10_R1/S2_J10_R1_IMAG0136.JPG,3,SER_S2#J10#1#50,2048,1536,False,J10,3,2011-04-14 13:29:25,../data/serengeti/images/S2_J10_R1_IMAG0136.JPG,165f3235-91f8-11e9-ac30-000d3a198845,15,S2,ASG00066q8,1,0.62,0.0,0.23,0.0,0.0,buffalo
S2/E02/E02_R3/S2_E02_R3_PICT0407,S2/E02/E02_R3/S2_E02_R3_PICT0407.JPG,1,SER_S2#E02#3#137,2048,1536,False,E02,3,2011-05-12 06:40:27,../data/serengeti/images/S2_E02_R3_PICT0407.JPG,148e9099-91f8-11e9-b471-000d3a198845,15,S2,ASG0004by1,5,0.56,0.0,0.94,0.0,0.31,buffalo
S3/N04/N04_R11/S3_N04_R11_IMAG0258,S3/N04/N04_R11/S3_N04_R11_IMAG0258.JPG,3,SER_S3#N04#11#112,2048,1536,False,N04,3,2011-11-02 08:15:40,../data/serengeti/images/S3_N04_R11_IMAG0258.JPG,1a384bc0-91f8-11e9-b791-000d3a198845,15,S3,ASG0008l22,11-50,0.7,0.0,0.0,0.0,0.0,buffalo
S2/F12/F12_R1/S2_F12_R1_IMAG0134,S2/F12/F12_R1/S2_F12_R1_IMAG0134.JPG,3,SER_S2#F12#1#52,2048,1536,False,F12,3,2011-03-07 11:56:43,../data/serengeti/images/S2_F12_R1_IMAG0134.JPG,152342c0-91f8-11e9-9f12-000d3a198845,15,S2,ASG0004yha,8,0.5,0.08,0.33,0.17,0.0,buffalo
S5/K10/K10_R1/S5_K10_R1_IMAG0765,S5/K10/K10_R1/S5_K10_R1_IMAG0765.JPG,1,SER_S5#K10#1#268,2048,1536,False,K10,3,2012-07-24 13:26:34,../data/serengeti/images/S5_K10_R1_IMAG0765.JPG,21fecefa-91f8-11e9-bef2-000d3a198845,15,S5,ASG000qvct,2,0.82,1.0,0.0,0.09,0.0,buffalo
S5/B09/B09_R3/S5_B09_R3_IMAG0358,S5/B09/B09_R3/S5_B09_R3_IMAG0358.JPG,2,SER_S5#B09#3#129,2560,1920,False,B09,3,2012-11-02 07:49:55,../data/serengeti/images/S5_B09_R3_IMAG0358.JPG,1ef4278b-91f8-11e9-961d-000d3a198845,15,S5,ASG000n88d,1,0.1,0.0,0.0,0.0,0.0,buffalo
S2/D12/D12_R2/S2_D12_R2_PICT0235,S2/D12/D12_R2/S2_D12_R2_PICT0235.JPG,3,SER_S2#D12#2#79,2048,1536,False,D12,3,2011-03-31 03:47:39,../data/serengeti/images/S2_D12_R2_PICT0235.JPG,14801174-91f8-11e9-acb9-000d3a198845,15,S2,ASG0004a0k,1,0.75,0.0,0.25,0.0,0.0,buffalo
S4/L01/L01_R1/S4_L01_R1_IMAG0087,S4/L01/L01_R1/S4_L01_R1_IMAG0087.JPG,3,SER_S4#L01#1#31,2048,1536,False,L01,3,2012-02-28 17:20:36,../data/serengeti/images/S4_L01_R1_IMAG0087.JPG,1d54337f-91f8-11e9-aad9-000d3a198845,15,S4,ASG000bp8m,1,0.09,0.0,0.91,0.0,0.0,buffalo
S2/M04/M04_R2/S2_M04_R2_IMAG0282,S2/M04/M04_R2/S2_M04_R2_IMAG0282.JPG,3,SER_S2#M04#2#104,2048,1536,False,M04,3,2011-05-23 17:17:58,../data/serengeti/images/S2_M04_R2_IMAG0282.JPG,16dee921-91f8-11e9-959f-000d3a198845,15,S2,ASG0006vvm,7,0.4,0.0,0.5,0.0,0.7,buffalo
S5/G02/G02_R3/S5_G02_R3_IMAG0083,S5/G02/G02_R3/S5_G02_R3_IMAG0083.JPG,2,SER_S5#G02#3#56,2048,1536,False,G02,3,2012-09-28 06:28:36,../data/serengeti/images/S5_G02_R3_IMAG0083.JPG,20b845d6-91f8-11e9-87a4-000d3a198845,15,S5,ASG000p8m8,10,0.0,0.0,1.0,0.0,0.0,buffalo
S6/J05/J05_R2/S6_J05_R2_IMAG0267,S6/J05/J05_R2/S6_J05_R2_IMAG0267.JPG,1,SER_S6#J05#2#111,2048,1536,False,J05,3,2013-03-06 13:56:22,../data/serengeti/images/S6_J05_R2_IMAG0267.JPG,264ccb8b-91f8-11e9-8cc0-000d3a198845,15,S6,ASG000ztss,1,0.5,0.0,0.0,0.0,0.0,buffalo
S5/F05/F05_R1/S5_F05_R1_IMAG0041,S5/F05/F05_R1/S5_F05_R1_IMAG0041.JPG,1,SER_S5#F05#1#15,2048,1536,False,F05,3,2012-05-05 11:02:48,../data/serengeti/images/S5_F05_R1_IMAG0041.JPG,209be442-91f8-11e9-a299-000d3a198845,15,S5,ASG000p3d7,5,0.8,0.8,0.0,0.0,0.0,buffalo
S6/I06/I06_R1/S6_I06_R1_IMAG0066,S6/I06/I06_R1/S6_I06_R1_IMAG0066.JPG,3,SER_S6#I06#1#34,2048,1536,False,I06,3,2012-12-25 14:37:23,../data/serengeti/images/S6_I06_R1_IMAG0066.JPG,2636aba3-91f8-11e9-bb47-000d3a198845,15,S6,ASG000zpv7,1,0.0,0.0,1.0,0.0,0.0,buffalo
S2/G06/G06_R1/S2_G06_R1_PICT0185,S2/G06/G06_R1/S2_G06_R1_PICT0185.JPG,1,SER_S2#G06#1#63,2048,1536,False,G06,3,2011-03-06 18:13:30,../data/serengeti/images/S2_G06_R1_PICT0185.JPG,1559f6ad-91f8-11e9-80a7-000d3a198845,15,S2,ASG00056uu,5,0.7,0.9,0.4,0.1,0.0,buffalo
S4/G04/G04_R1/S4_G04_R1_IMAG0644,S4/G04/G04_R1/S4_G04_R1_IMAG0644.JPG,1,SER_S4#G04#1#228,2048,1536,False,G04,3,2012-02-20 10:13:55,../data/serengeti/images/S4_G04_R1_IMAG0644.JPG,1c40c60f-91f8-11e9-bfc6-000d3a198845,15,S4,ASG000ekhd,1,0.7,0.1,0.15,0.0,0.0,buffalo
S3/G07/G07_R12/S3_G07_R12_IMAG0392,S3/G07/G07_R12/S3_G07_R12_IMAG0392.JPG,2,SER_S3#G07#12#152,2048,1536,False,G07,3,2011-12-21 10:59:40,../data/serengeti/images/S3_G07_R12_IMAG0392.JPG,18d0f596-91f8-11e9-894d-000d3a198845,15,S3,ASG0009kwl,1,0.31,0.0,0.0,0.0,0.0,buffalo
S5/L03/L03_R2/S5_L03_R2_IMAG0246,S5/L03/L03_R2/S5_L03_R2_IMAG0246.JPG,3,SER_S5#L03#2#102,2048,1536,False,L03,3,2012-09-06 14:01:15,../data/serengeti/images/S5_L03_R2_IMAG0246.JPG,221ba6b7-91f8-11e9-876f-000d3a198845,15,S5,ASG000qzwl,2,0.5,0.0,0.7,0.0,0.0,buffalo
S6/J04/J04_R1/S6_J04_R1_IMAG0123,S6/J04/J04_R1/S6_J04_R1_IMAG0123.JPG,1,SER_S6#J04#1#45,2048,1536,False,J04,3,2012-12-13 16:13:17,../data/serengeti/images/S6_J04_R1_IMAG0123.JPG,264b6c5a-91f8-11e9-a46a-000d3a198845,15,S6,ASG000ztju,9,0.24,0.03,0.94,0.09,0.24,buffalo
S6/C02/C02_R1/S6_C02_R1_IMAG0894,S6/C02/C02_R1/S6_C02_R1_IMAG0894.JPG,2,SER_S6#C02#1#351,2048,1536,False,C02,3,2012-12-08 07:27:30,../data/serengeti/images/S6_C02_R1_IMAG0894.JPG,24e59aec-91f8-11e9-a949-000d3a198845,15,S6,ASG000y6v8,1,0.03,0.0,1.0,0.0,0.0,buffalo
S3/I04/I04_R12/S3_I04_R12_IMAG0571,S3/I04/I04_R12/S3_I04_R12_IMAG0571.JPG,3,SER_S3#I04#12#261,2048,1536,False,I04,3,2011-12-03 15:16:12,../data/serengeti/images/S3_I04_R12_IMAG0571.JPG,1937580e-91f8-11e9-9b0a-000d3a198845,15,S3,ASG0009vl0,1,0.14,0.0,1.0,0.0,0.0,buffalo
S1/D02/D02_R1/S1_D02_R1_PICT1516,S1/D02/D02_R1/S1_D02_R1_PICT1516.JPG,3,SER_S1#D02#1#504,2048,1536,False,D02,3,2010-10-06 04:53:14,../data/serengeti/images/S1_D02_R1_PICT1516.JPG,1129e1b2-91f8-11e9-8351-000d3a198845,15,S1,ASG0002tec,8,0.17,0.0,0.92,0.0,0.0,buffalo
S2/B06/B06_R1/S2_B06_R1_PICT0361,S2/B06/B06_R1/S2_B06_R1_PICT0361.JPG,3,SER_S2#B06#1#121,2048,1536,False,B06,3,2011-03-21 15:09:12,../data/serengeti/images/S2_B06_R1_PICT0361.JPG,13d0bd3e-91f8-11e9-9d0c-000d3a198845,15,S2,ASG0003i26,1,1.0,0.0,0.0,0.0,0.0,buffalo
S4/J10/J10_R1/S4_J10_R1_IMAG1561,S4/J10/J10_R1/S4_J10_R1_IMAG1561.JPG,3,SER_S4#J10#1#529,2048,1536,False,J10,3,2012-02-24 13:09:55,../data/serengeti/images/S4_J10_R1_IMAG1561.JPG,1d01d48a-91f8-11e9-a79e-000d3a198845,15,S4,ASG000c8zt,1,0.95,0.0,0.05,0.0,0.0,buffalo
S2/G04/G04_R2/S2_G04_R2_IMAG0349,S2/G04/G04_R2/S2_G04_R2_IMAG0349.JPG,1,SER_S2#G04#2#179,2048,1536,False,G04,3,2011-03-19 15:29:50,../data/serengeti/images/S2_G04_R2_IMAG0349.JPG,154f9656-91f8-11e9-85ba-000d3a198845,15,S2,ASG00055g9,11-50,0.73,0.0,0.27,0.0,0.0,buffalo
S5/J01/J01_R2/S5_J01_R2_IMAG0424,S5/J01/J01_R2/S5_J01_R2_IMAG0424.JPG,1,SER_S5#J01#2#173,2048,1536,False,J01,3,2012-08-31 17:24:44,../data/serengeti/images/S5_J01_R2_IMAG0424.JPG,21a7d65b-91f8-11e9-876d-000d3a198845,15,S5,ASG000qg19,1,0.2,0.0,0.7,0.0,0.0,buffalo
S4/K06/K06_R1/S4_K06_R1_IMAG0211,S4/K06/K06_R1/S4_K06_R1_IMAG0211.JPG,1,SER_S4#K06#1#107,2048,1536,False,K06,1,2012-01-28 06:25:33,../data/serengeti/images/S4_K06_R1_IMAG0211.JPG,1d1136df-91f8-11e9-93eb-000d3a198845,15,S4,ASG000dzcq,1,0.93,0.0,0.07,0.0,0.0,buffalo
S3/C09/C09_R11/S3_C09_R11_IMAG0265,S3/C09/C09_R11/S3_C09_R11_IMAG0265.JPG,2,SER_S3#C09#11#156,2048,1536,False,C09,3,2011-11-27 17:53:36,../data/serengeti/images/S3_C09_R11_IMAG0265.JPG,182a7c21-91f8-11e9-a5d4-000d3a198845,15,S3,ASG0008vw7,3,0.08,0.0,0.08,0.0,0.0,buffalo
S6/G07/G07_R1/S6_G07_R1_IMAG0397,S6/G07/G07_R1/S6_G07_R1_IMAG0397.JPG,2,SER_S6#G07#1#154,2560,1920,False,G07,3,2013-01-29 08:51:02,../data/serengeti/images/S6_G07_R1_IMAG0397.JPG,25cc2b87-91f8-11e9-a4ea-000d3a198845,15,S6,ASG000z8qz,2,0.36,0.0,0.86,0.0,0.0,buffalo
S2/H02/H02_R2/S2_H02_R2_IMAG0498,S2/H02/H02_R2/S2_H02_R2_IMAG0498.JPG,2,SER_S2#H02#2#199,2048,1536,False,H02,3,2011-05-03 10:52:37,../data/serengeti/images/S2_H02_R2_IMAG0498.JPG,15a0c3f4-91f8-11e9-85fd-000d3a198845,15,S2,ASG0005j4z,1,0.8,0.0,0.4,0.0,0.0,buffalo
